Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
New Brunswick,Canada,46.5653,-66.4619,2020-05-08,120,0,0,120,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-08,261,3,0,258,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-05-08,1008,46,0,962,Americas
Ontario,Canada,51.2538,-85.3232,2020-05-08,20826,1665,0,19161,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-05-08,27,0,0,27,Americas
Quebec,Canada,52.9399,-73.5491,2020-05-08,36161,2726,0,33435,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-05-08,544,7,0,537,Americas
,Chile,-35.6751,-71.543,2020-05-08,28750,294,12160,16296,Americas
,Colombia,4.5709,-74.2973,2020-05-08,10051,428,2424,7199,Americas
,Costa Rica,9.7489,-83.7534,2020-05-08,773,6,461,306,Americas
,Cuba,21.521757,-77.78116700000002,2020-05-08,1741,74,1078,589,Americas
,Dominican Republic,18.7357,-70.1627,2020-05-08,9376,380,2286,6710,Americas
,Ecuador,-1.8312,-78.1834,2020-05-08,28818,1704,3433,23681,Americas
,El Salvador,13.7942,-88.8965,2020-05-08,742,16,257,469,Americas
,Guatemala,15.7835,-90.2308,2020-05-08,900,24,101,775,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-05-08,94,10,35,49,Americas
,Haiti,18.9712,-72.2852,2020-05-08,146,12,17,117,Americas
,Honduras,15.2,-86.2419,2020-05-08,1771,107,192,1472,Americas
,Jamaica,18.1096,-77.2975,2020-05-08,490,9,62,419,Americas
,Mexico,23.6345,-102.5528,2020-05-08,31522,3160,20314,8048,Americas
,Nicaragua,12.865416,-85.207229,2020-05-08,16,5,7,4,Americas
,Panama,8.538,-80.7821,2020-05-08,8070,231,886,6953,Americas
,Paraguay,-23.4425,-58.4438,2020-05-08,563,10,152,401,Americas
,Peru,-9.19,-75.0152,2020-05-08,61847,1714,19012,41121,Americas
,Saint Lucia,13.9094,-60.9789,2020-05-08,18,0,17,1,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-08,17,0,9,8,Americas
,Suriname,3.9193,-56.0278,2020-05-08,10,1,9,0,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-05-08,116,8,103,5,Americas
,Uruguay,-32.5228,-55.7658,2020-05-08,694,18,506,170,Americas
,US,40.0,-100.0,2020-05-08,1288587,78497,198993,1011097,Americas
,Venezuela,6.4238,-66.5897,2020-05-08,388,10,190,188,Americas
,Dominica,15.415,-61.371,2020-05-08,16,0,14,2,Americas
,Grenada,12.1165,-61.678999999999995,2020-05-08,21,0,13,8,Americas
,Belize,17.1899,-88.4976,2020-05-08,18,2,16,0,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-08,15,0,13,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-05-08,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-05-08,11,0,0,11,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-05-09,25,3,19,3,Americas
,Argentina,-38.4161,-63.6167,2020-05-09,5776,300,1728,3748,Americas
,Bahamas,25.025885,-78.035889,2020-05-09,92,11,37,44,Americas
,Barbados,13.1939,-59.5432,2020-05-09,84,7,57,20,Americas
,Bolivia,-16.2902,-63.5887,2020-05-09,2437,114,258,2065,Americas
,Brazil,-14.235,-51.9253,2020-05-09,156061,10656,61685,83720,Americas
Alberta,Canada,53.9333,-116.5765,2020-05-09,6157,116,0,6041,Americas
British Columbia,Canada,53.7267,-127.6476,2020-05-09,2330,129,0,2201,Americas
Manitoba,Canada,53.7609,-98.8139,2020-05-09,284,7,0,277,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-05-09,120,0,0,120,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-09,261,3,0,258,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-05-09,1011,47,0,964,Americas
Ontario,Canada,51.2538,-85.3232,2020-05-09,21148,1726,0,19422,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-05-09,27,0,0,27,Americas
Quebec,Canada,52.9399,-73.5491,2020-05-09,36997,2787,0,34210,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-05-09,553,7,0,546,Americas
,Chile,-35.6751,-71.543,2020-05-09,32208,304,12667,19237,Americas
,Colombia,4.5709,-74.2973,2020-05-09,10495,445,2569,7481,Americas
,Costa Rica,9.7489,-83.7534,2020-05-09,780,6,480,294,Americas
,Cuba,21.521757,-77.78116700000002,2020-05-09,1754,74,1140,540,Americas
,Dominican Republic,18.7357,-70.1627,2020-05-09,9882,385,2584,6913,Americas
,Ecuador,-1.8312,-78.1834,2020-05-09,29071,1717,3433,23921,Americas
,El Salvador,13.7942,-88.8965,2020-05-09,784,17,276,491,Americas
,Guatemala,15.7835,-90.2308,2020-05-09,967,24,104,839,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-05-09,94,10,35,49,Americas
,Haiti,18.9712,-72.2852,2020-05-09,151,12,17,122,Americas
,Honduras,15.2,-86.2419,2020-05-09,1830,108,195,1527,Americas
,Jamaica,18.1096,-77.2975,2020-05-09,490,9,62,419,Americas
,Mexico,23.6345,-102.5528,2020-05-09,33460,3353,21824,8283,Americas
,Nicaragua,12.865416,-85.207229,2020-05-09,16,5,7,4,Americas
,Panama,8.538,-80.7821,2020-05-09,8282,237,4501,3544,Americas
,Paraguay,-23.4425,-58.4438,2020-05-09,689,10,155,524,Americas
,Peru,-9.19,-75.0152,2020-05-09,65015,1814,20246,42955,Americas
,Saint Lucia,13.9094,-60.9789,2020-05-09,18,0,17,1,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-09,17,0,9,8,Americas
,Suriname,3.9193,-56.0278,2020-05-09,10,1,9,0,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-05-09,116,8,104,4,Americas
,Uruguay,-32.5228,-55.7658,2020-05-09,702,18,513,171,Americas
,US,40.0,-100.0,2020-05-09,1314320,79976,212534,1021810,Americas
,Venezuela,6.4238,-66.5897,2020-05-09,402,10,190,202,Americas
,Dominica,15.415,-61.371,2020-05-09,16,0,14,2,Americas
,Grenada,12.1165,-61.678999999999995,2020-05-09,21,0,13,8,Americas
,Belize,17.1899,-88.4976,2020-05-09,18,2,16,0,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-09,15,0,14,1,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-05-09,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-05-09,11,0,0,11,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-05-10,25,3,19,3,Americas
,Argentina,-38.4161,-63.6167,2020-05-10,6034,305,1757,3972,Americas
,Bahamas,25.025885,-78.035889,2020-05-10,92,11,37,44,Americas
,Barbados,13.1939,-59.5432,2020-05-10,84,7,57,20,Americas
,Bolivia,-16.2902,-63.5887,2020-05-10,2556,118,273,2165,Americas
,Brazil,-14.235,-51.9253,2020-05-10,162699,11123,64957,86619,Americas
Alberta,Canada,53.9333,-116.5765,2020-05-10,6253,117,0,6136,Americas
British Columbia,Canada,53.7267,-127.6476,2020-05-10,2330,129,0,2201,Americas
Manitoba,Canada,53.7609,-98.8139,2020-05-10,287,7,0,280,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-05-10,120,0,0,120,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-10,261,3,0,258,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-05-10,1018,47,0,971,Americas
Ontario,Canada,51.2538,-85.3232,2020-05-10,21469,1751,0,19718,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-05-10,27,0,0,27,Americas
Quebec,Canada,52.9399,-73.5491,2020-05-10,37732,2929,0,34803,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-05-10,564,7,0,557,Americas
,Chile,-35.6751,-71.543,2020-05-10,33855,312,13112,20431,Americas
,Colombia,4.5709,-74.2973,2020-05-10,11063,463,2705,7895,Americas
,Costa Rica,9.7489,-83.7534,2020-05-10,792,7,501,284,Americas
,Cuba,21.521757,-77.78116700000002,2020-05-10,1766,77,1193,496,Americas
,Dominican Republic,18.7357,-70.1627,2020-05-10,10347,388,2763,7196,Americas
,Ecuador,-1.8312,-78.1834,2020-05-10,29559,2127,3433,23999,Americas
,El Salvador,13.7942,-88.8965,2020-05-10,889,17,293,579,Americas
,Guatemala,15.7835,-90.2308,2020-05-10,1052,26,110,916,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-05-10,104,10,35,59,Americas
,Haiti,18.9712,-72.2852,2020-05-10,182,15,17,150,Americas
,Honduras,15.2,-86.2419,2020-05-10,1972,108,203,1661,Americas
,Jamaica,18.1096,-77.2975,2020-05-10,502,9,90,403,Americas
,Mexico,23.6345,-102.5528,2020-05-10,35022,3465,21824,9733,Americas
,Nicaragua,12.865416,-85.207229,2020-05-10,16,5,7,4,Americas
,Panama,8.538,-80.7821,2020-05-10,8448,244,4687,3517,Americas
,Paraguay,-23.4425,-58.4438,2020-05-10,713,10,165,538,Americas
,Peru,-9.19,-75.0152,2020-05-10,67307,1889,21349,44069,Americas
,Saint Lucia,13.9094,-60.9789,2020-05-10,18,0,17,1,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-10,17,0,9,8,Americas
,Suriname,3.9193,-56.0278,2020-05-10,10,1,9,0,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-05-10,116,8,107,1,Americas
,Uruguay,-32.5228,-55.7658,2020-05-10,707,19,517,171,Americas
,US,40.0,-100.0,2020-05-10,1334084,80855,216169,1037060,Americas
,Venezuela,6.4238,-66.5897,2020-05-10,414,10,193,211,Americas
,Dominica,15.415,-61.371,2020-05-10,16,0,15,1,Americas
,Grenada,12.1165,-61.678999999999995,2020-05-10,21,0,13,8,Americas
,Belize,17.1899,-88.4976,2020-05-10,18,2,16,0,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-10,15,0,14,1,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-05-10,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-05-10,11,0,0,11,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-05-11,25,3,19,3,Americas
,Argentina,-38.4161,-63.6167,2020-05-11,6278,314,1837,4127,Americas
,Bahamas,25.025885,-78.035889,2020-05-11,93,11,39,43,Americas
,Barbados,13.1939,-59.5432,2020-05-11,84,7,57,20,Americas
,Bolivia,-16.2902,-63.5887,2020-05-11,2831,122,299,2410,Americas
,Brazil,-14.235,-51.9253,2020-05-11,169594,11653,67384,90557,Americas
Alberta,Canada,53.9333,-116.5765,2020-05-11,6300,117,0,6183,Americas
British Columbia,Canada,53.7267,-127.6476,2020-05-11,2353,130,0,2223,Americas
Manitoba,Canada,53.7609,-98.8139,2020-05-11,289,7,0,282,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-05-11,120,0,0,120,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-11,261,3,0,258,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-05-11,1019,48,0,971,Americas
Ontario,Canada,51.2538,-85.3232,2020-05-11,21817,1788,0,20029,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-05-11,27,0,0,27,Americas
Quebec,Canada,52.9399,-73.5491,2020-05-11,38480,3014,0,35466,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-05-11,568,7,0,561,Americas
,Chile,-35.6751,-71.543,2020-05-11,35052,323,13605,21124,Americas
,Colombia,4.5709,-74.2973,2020-05-11,11613,479,2825,8309,Americas
,Costa Rica,9.7489,-83.7534,2020-05-11,801,7,517,277,Americas
,Cuba,21.521757,-77.78116700000002,2020-05-11,1783,77,1229,477,Americas
,Dominican Republic,18.7357,-70.1627,2020-05-11,10634,393,2870,7371,Americas
,Ecuador,-1.8312,-78.1834,2020-05-11,29509,2145,3433,23931,Americas
,El Salvador,13.7942,-88.8965,2020-05-11,958,18,325,615,Americas
,Guatemala,15.7835,-90.2308,2020-05-11,1114,26,111,977,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-05-11,109,10,36,63,Americas
,Haiti,18.9712,-72.2852,2020-05-11,209,16,17,176,Americas
,Honduras,15.2,-86.2419,2020-05-11,2100,116,206,1778,Americas
,Jamaica,18.1096,-77.2975,2020-05-11,505,9,90,406,Americas
,Mexico,23.6345,-102.5528,2020-05-11,36327,3573,23100,9654,Americas
,Nicaragua,12.865416,-85.207229,2020-05-11,16,5,7,4,Americas
,Panama,8.538,-80.7821,2020-05-11,8616,249,4687,3680,Americas
,Paraguay,-23.4425,-58.4438,2020-05-11,724,10,170,544,Americas
,Peru,-9.19,-75.0152,2020-05-11,68822,1961,22406,44455,Americas
,Saint Lucia,13.9094,-60.9789,2020-05-11,18,0,17,1,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-11,17,0,9,8,Americas
,Suriname,3.9193,-56.0278,2020-05-11,10,1,9,0,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-05-11,116,8,107,1,Americas
,Uruguay,-32.5228,-55.7658,2020-05-11,711,19,523,169,Americas
,US,40.0,-100.0,2020-05-11,1352962,81868,232733,1038361,Americas
,Venezuela,6.4238,-66.5897,2020-05-11,422,10,205,207,Americas
,Dominica,15.415,-61.371,2020-05-11,16,0,15,1,Americas
,Grenada,12.1165,-61.678999999999995,2020-05-11,21,0,13,8,Americas
,Belize,17.1899,-88.4976,2020-05-11,18,2,16,0,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-11,15,0,14,1,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-05-11,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-05-11,11,0,0,11,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-05-12,25,3,19,3,Americas
,Argentina,-38.4161,-63.6167,2020-05-12,6563,319,1862,4382,Americas
,Bahamas,25.025885,-78.035889,2020-05-12,93,11,39,43,Americas
,Barbados,13.1939,-59.5432,2020-05-12,85,7,57,21,Americas
,Bolivia,-16.2902,-63.5887,2020-05-12,2964,128,313,2523,Americas
,Brazil,-14.235,-51.9253,2020-05-12,178214,12461,72597,93156,Americas
Alberta,Canada,53.9333,-116.5765,2020-05-12,6345,118,0,6227,Americas
British Columbia,Canada,53.7267,-127.6476,2020-05-12,2360,132,0,2228,Americas
Manitoba,Canada,53.7609,-98.8139,2020-05-12,290,7,0,283,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-05-12,120,0,0,120,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-12,261,3,0,258,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-05-12,1020,48,0,972,Americas
Ontario,Canada,51.2538,-85.3232,2020-05-12,22158,1852,0,20306,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-05-12,27,0,0,27,Americas
Quebec,Canada,52.9399,-73.5491,2020-05-12,39235,3132,0,36103,Americas
